04285284000403,Comércio varejista de combustíveis para veículos automotores,RO,PORTO VELHO
07087568000130,Comércio varejista de combustíveis para veículos automotores (Não dispensada *),SE,PROPRIA
24384596000139,Comércio varejista de combustíveis para veículos automotores,PE,CARUARU
11086691000104,Impressão de material para uso publicitário,CE,FORTALEZA
12104589000157,Comércio varejista de combustíveis para veículos automotores,MG,LEOPOLDINA
01428564000192,Comércio varejista especializado de equipamentos de telefonia e comunicação,GO,GOIANIA
12223727000389,Comércio a varejo de peças e acessórios novos para veículos automotores,CE,FORTALEZA
02970625000101,Comércio varejista de combustíveis para veículos automotores,MT,IPIRANGA DO NORTE
01631657000110,Impressão de material para uso publicitário,GO,PORANGATU
26190978000157,Comércio varejista de ferragens e ferramentas,MG,BELO HORIZONTE
06338372000109,Comércio atacadista de madeira e produtos derivados (Não dispensada *),GO,GOIANIA
11255917000153,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",RO,PORTO VELHO
83259069000161,Estacionamento de veículos,SC,IMBITUBA
08298425000130,Sem descrição,"",""
80646995000100,Serviços de manutenção e reparação mecânica de veículos automotores,SC,LAGES
04210075000158,Comércio varejista de combustíveis para veículos automotores,PA,PARAUAPEBAS
13080469000391,Sem descrição,"",""
31234206000100,Comércio varejista especializado de equipamentos e suprimentos de informática (Não dispensada *),RJ,RIO DE JANEIRO
74122888000171,Comércio varejista de gás liqüefeito de petróleo (GLP),PR,CURITIBA
92665611016502,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",RS,PASSO FUNDO
10347965000109,Comércio varejista de combustíveis para veículos automotores,RJ,ITATIAIA
69954279000149,Restaurantes e similares,PE,RECIFE
02826755000175,Comércio varejista de materiais de construção em geral,PA,MARABA
04478434000152,Comércio varejista de materiais de construção em geral,AM,BOCA DO ACRE
77508059000110,Atividades associativas não especificadas anteriormente,PR,CURITIBA
07404378000108,Comércio varejista de outros produtos não especificados anteriormente (Não dispensada *),MT,SINOP
05013115000134,Comércio varejista de combustíveis para veículos automotores,PA,XINGUARA
38008405000300,Sem descrição,DF,BRASILIA
07337714000139,Comércio varejista de combustíveis para veículos automotores,GO,PORANGATU
07037941000220,Comércio varejista de combustíveis para veículos automotores,MA,GODOFREDO VIANA
07420566000111,Comércio varejista de gás liqüefeito de petróleo (GLP) (Não dispensada *),ES,VITORIA
42425264000137,Comércio varejista de outros produtos não especificados anteriormente,RJ,RIO DE JANEIRO
01435073000179,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",BA,IPIRA
11358671000145,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,PB,CABEDELO
04649946000134,Comércio a varejo de pneumáticos e câmaras-de-ar,RS,JAGUARAO
00527615000170,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",SP,SAO PAULO
38694717000153,Comércio varejista de artigos de relojoaria (Não dispensada *),MG,BELO HORIZONTE
61412110034211,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",SP,OSASCO
10588861000196,Comércio varejista de combustíveis para veículos automotores,PE,LIMOEIRO
09598643000153,Comércio atacadista de ferragens e ferramentas,GO,GOIANIA
08822845000174,Sem descrição,"",""
09326158000120,Comércio varejista de medicamentos veterinários (Não dispensada *),AL,PALMEIRA DOS INDIOS
02761259000180,Fabricação de artigos de vidro,PI,PIRIPIRI
13175577000186,Comércio varejista de materiais de construção em geral,MG,CARATINGA
01696897000100,Comércio varejista de combustíveis para veículos automotores,TO,PALMEIROPOLIS
18471209000107,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,ES,SERRA
14360413000191,"Comércio varejista de artigos de tapeçaria, cortinas e persianas",PR,GUARAPUAVA
61585865094113,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",RJ,RESENDE
59750711000126,Serviços de manutenção e reparação mecânica de veículos automotores,SP,SAO PAULO
19160382000149,"Lojas de variedades, exceto lojas de departamentos ou magazines",PR,MARINGA
10945196000140,Comércio varejista de combustíveis para veículos automotores,SP,BAURU
11114284002026,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,RJ,RESENDE
02588052000156,Restaurantes e similares,MS,RIO VERDE DE MATO GROSSO
07731794000102,Comércio varejista de materiais de construção em geral (Não dispensada *),ES,VITORIA
92040815000112,Comércio a varejo de peças e acessórios novos para veículos automotores,RS,NOVO HAMBURGO
07529350000199,Sem descrição,"",""
11726521000651,Comércio por atacado de caminhões novos e usados,RS,PELOTAS
46271011000107,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",SP,INDAIATUBA
05314561000340,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",ES,LINHARES
04618364000190,Comércio varejista de artigos de papelaria,MA,SAO LUIS
31055379000160,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,RJ,NITEROI
12775825000167,Comércio varejista de materiais de construção em geral,RJ,NOVA IGUACU
59404608000124,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,SP,SOROCABA
16707521000113,Comércio varejista de combustíveis para veículos automotores,GO,PIRES DO RIO
10385072000158,Comércio varejista de artigos fotográficos e para filmagem,MG,UBERLANDIA
72908353003030,Sem descrição,SP,ROSEIRA
36876837000146,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",MT,CUIABA
17442394000211,Comércio varejista de materiais de construção em geral,RJ,RIO DE JANEIRO
10763102000112,Padaria e confeitaria com predominância de revenda,RS,PORTO ALEGRE
01272434000707,Comércio varejista de combustíveis para veículos automotores,MA,ESTREITO
20441995000133,Sem descrição,RJ,RIO DE JANEIRO
90407289000150,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",RS,BUTIA
13689682000486,Comércio varejista de combustíveis para veículos automotores,BA,TUCANO
05359548000146,Sem descrição,"",""
12645114000178,Comércio varejista de combustíveis para veículos automotores,BA,JEREMOABO
92665611004911,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",RS,PORTO ALEGRE
04236289000101,Comércio varejista de combustíveis para veículos automotores,GO,CATALAO
05031932000115,Comércio varejista de material elétrico,MG,PIRANGUINHO
14209929000130,Comércio a varejo de peças e acessórios novos para veículos automotores,SC,CANOINHAS
03284632000112,Comércio varejista de materiais de construção em geral,AM,MANAUS
07199098000105,Comércio varejista especializado de equipamentos e suprimentos de informática (Não dispensada *),MG,BELO HORIZONTE
03438594000105,Comércio varejista de combustíveis para veículos automotores,TO,PALMAS
03987611000163,Comércio a varejo de peças e acessórios novos para veículos automotores,BA,SENHOR DO BONFIM
45694437002316,Comércio varejista de combustíveis para veículos automotores,MG,ITAJUBA
03058447000100,Comércio varejista de carnes - açougues,MS,PORTO MURTINHO
01063099000133,Chaveiros,MG,CONSELHEIRO LAFAIETE
02804930000123,Comércio varejista de combustíveis para veículos automotores,SP,PAULINIA
05086085000196,Comércio varejista de ferragens e ferramentas (Não dispensada *),PR,CURITIBA
45394046000170,Reparação de relógios,SP,SAO JOSE DOS CAMPOS
01666158000168,Comércio a varejo de peças e acessórios novos para veículos automotores,AM,MANAUS
13277497000131,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,PR,CURITIBA
10409016000106,Comércio varejista de combustíveis para veículos automotores,MG,SAO JOAO DA MATA
17891465000182,Comércio varejista de material elétrico,GO,GOIANIA
15930198000180,Comércio varejista de materiais de construção em geral,MT,VARZEA GRANDE
33347626000128,Comércio varejista especializado de equipamentos e suprimentos de informática,GO,GOIANIA
04542410000204,"Comércio a varejo de automóveis, camionetas e utilitários novos",RR,BOA VISTA
00048744000186,Comércio a varejo de peças e acessórios novos para veículos automotores,GO,GOIANIA
15453494000137,Comércio a varejo de peças e acessórios novos para veículos automotores,RS,PORTO ALEGRE
08109625000106,Sem descrição,"",""
64584279000180,Comércio varejista de artigos de papelaria,SP,VALINHOS
01537699000196,Serviços de manutenção e reparação mecânica de veículos automotores,SP,SAO PAULO
22261431000144,"Instalações hidráulicas, sanitárias e de gás",MG,BELO HORIZONTE
13358254000128,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",SE,ARACAJU
11720096000189,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,DF,BRASILIA
11425270000160,"Serviços de usinagem, tornearia e solda",PR,GUARAPUAVA
04771806000134,Comercio varejista de artigos de armarinho,AP,MACAPA
09494734000149,Restaurantes e similares,SP,JUNDIAI
07743826000190,Comércio a varejo de pneumáticos e câmaras-de-ar (Não dispensada *),MA,BACABAL
04551173000159,Comércio varejista de ferragens e ferramentas (Não dispensada *),MG,BELO HORIZONTE
91744508001393,Serviços de ressonância magnética,RS,PORTO ALEGRE
10561214000190,Cantinas - serviços de alimentação privativos,SP,ITAPEVA
32756462000120,Comércio varejista de materiais de construção em geral,SE,ITABAIANINHA
01124921000129,Comércio a varejo de peças e acessórios novos para veículos automotores,PA,ELDORADO DOS CARAJAS
08592396000115,Comércio atacadista de materiais de construção em geral,PB,CAMPINA GRANDE
00041327002155,Comércio a varejo de pneumáticos e câmaras-de-ar,PA,MARABA
04859088000152,Comércio varejista de artigos de iluminação (Não dispensada *),PA,BELEM
09060964010405,Restaurantes e similares,SP,JACAREI
05648264000170,Comércio varejista de outros produtos não especificados anteriormente (Não dispensada *),MG,DIVINOPOLIS
25080920000198,Comércio varejista de combustíveis para veículos automotores,GO,ANAPOLIS
19376730000110,Comércio varejista de combustíveis para veículos automotores,MG,RIO VERMELHO
05314540000163,Comércio varejista de combustíveis para veículos automotores,MS,NOVA ALVORADA DO SUL
08775400000180,Serviços de manutenção e reparação mecânica de veículos automotores (Não dispensada *),DF,BRASILIA
05257219000194,"Serviços de gravação de carimbos, exceto confecção (Não dispensada *)",BA,SALVADOR
00786776000189,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",AM,ITACOATIARA
03379570000122,Comércio varejista especializado de equipamentos e suprimentos de informática,MG,DIVINOPOLIS
03346611000184,Comércio varejista de outros produtos não especificados anteriormente,DF,BRASILIA
13042516000140,Sem descrição,BA,IRECE
15219852000141,Comércio varejista de vidros,AC,RIO BRANCO
01713419000153,Comércio varejista de bebidas,SP,BEBEDOURO
15767126000163,Atividades de sonorização e de iluminação,ES,COLATINA
15157919000160,Comércio varejista de mercadorias em lojas de conveniência,PA,BARCARENA
08918806000175,Comércio varejista de gás liqüefeito de petróleo (GLP) (Não dispensada *),SP,SAO CARLOS
18739764000169,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",MA,CHAPADINHA
10360134000177,"Serviços de lavagem, lubrificação e polimento de veículos automotores",PR,IBAITI
11879396000105,Sem descrição,"",""
14914118000130,Sem descrição,"",""
09111080000127,Comércio varejista de combustíveis para veículos automotores (Não dispensada *),SP,MONTE MOR
61616710000135,Comércio varejista especializado de equipamentos e suprimentos de informática,SP,SAO PAULO
04774420000186,Sem descrição,"",""
22896291000180,Comércio varejista especializado de equipamentos e suprimentos de informática,PB,JOAO PESSOA
87133666000449,Comércio varejista de livros,RS,PORTO ALEGRE
14087165000157,Comércio varejista de combustíveis para veículos automotores,PA,BOM JESUS DO TOCANTINS
79379491000930,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",SC,JOINVILLE
09343859000178,Comércio varejista de plantas e flores naturais (Não dispensada *),GO,ITUMBIARA
19733055000139,Restaurantes e similares,BA,MATA DE SAO JOAO
22303660000184,Comércio a varejo de pneumáticos e câmaras-de-ar,GO,RIO VERDE
74002346000165,Comércio varejista de livros (Não dispensada *),SP,SAO PAULO
02339082000129,Comércio varejista de outros produtos não especificados anteriormente,RJ,MAGE
11489716000110,Comércio varejista especializado de equipamentos e suprimentos de informática,RJ,RIO DE JANEIRO
16755868000131,Sem descrição,SP,SAO PAULO
02740266000368,Sem descrição,AM,MANAUS
09448787000123,Chaveiros (Não dispensada *),RJ,NITEROI
56678741000180,Comércio varejista de materiais de construção não especificados anteriormente,SP,SAO PAULO
31471726000136,Comércio varejista de gás liqüefeito de petróleo (GLP),BA,ITABUNA
11504607000125,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",PI,BOM JESUS
38073607000174,Comércio varejista especializado de equipamentos e suprimentos de informática,DF,BRASILIA
65305930000107,Comércio varejista de materiais de construção não especificados anteriormente,MG,CAMPO BELO
08323040000348,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,PB,JOAO PESSOA
00964679000139,Comércio varejista de outros produtos não especificados anteriormente,SP,BAURU
29708078000147,Limpeza em prédios e em domicílios,MS,TRES LAGOAS
02042483000112,Comércio varejista de artigos de papelaria,SP,MATAO
00696543000195,"Comércio varejista de artigos de tapeçaria, cortinas e persianas",SC,SAO MIGUEL DO OESTE
18764203000110,Comércio varejista especializado de equipamentos e suprimentos de informática,BA,SALVADOR
14365263000109,Serviços de manutenção e reparação mecânica de veículos automotores,SP,SAO PAULO
08741760000161,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",RJ,VOLTA REDONDA
18159459000106,Comércio varejista de combustíveis para veículos automotores,MG,MONTE CARMELO
16947509000429,Comércio varejista de combustíveis para veículos automotores,MG,GOVERNADOR VALADARES
76703800000130,Comércio varejista de vidros,PR,CURITIBA
10698745000120,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",MT,PORTO ESPERIDIAO
08186133000106,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho (Não dispensada *),PA,SANTAREM
09152423000100,Comércio varejista de bebidas,SC,BLUMENAU
08859696000118,Comércio varejista especializado de equipamentos e suprimentos de informática (Não dispensada *),PE,RECIFE
08696658000272,Restaurantes e similares,BA,ILHEUS
03296908000182,Comércio varejista de ferragens e ferramentas,AM,MANAUS
00069580000173,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",MT,ALTO ARAGUAIA
04584185000180,Aluguel de máquinas e equipamentos para escritórios,BA,ALAGOINHAS
02524216001749,Comércio varejista de artigos do vestuário e acessórios,PE,RECIFE
09398643000100,Comércio a varejo de pneumáticos e câmaras-de-ar,PE,OURICURI
61234985008946,Comércio a varejo de pneumáticos e câmaras-de-ar,MG,BARBACENA
42365262000108,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",RJ,RIO DE JANEIRO
48539282000126,Comércio varejista de combustíveis para veículos automotores,SP,GUARATINGUETA
03942231000455,"Lanchonetes, casas de chá, de sucos e similares",PE,RECIFE
06118543000194,Serviços de borracharia para veículos automotores (Não dispensada *),MT,RONDONOPOLIS
07026076001107,Sem descrição,"",""
36575298000105,Comércio varejista de madeira e artefatos,RJ,MACAE
95798302000163,Serviços de lanternagem ou funilaria e pintura de veículos automotores,SC,CURITIBANOS
06626253026975,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",MA,SAO LUIS
01458549000197,Comércio varejista de combustíveis para veículos automotores,SP,JOSE BONIFACIO
18658169000107,Comércio varejista de materiais de construção em geral,RJ,RIO DE JANEIRO
04300777000122,"Manutenção e reparação de geradores, transformadores e motores elétricos (Não dispensada *)",TO,ARAGUAINA
15396698000183,Sem descrição,RJ,SEROPEDICA
33267329000172,Comércio varejista de vidros,RJ,RIO DE JANEIRO
03325244000132,Comércio varejista de material elétrico,AC,RIO BRANCO
12580692000173,Sem descrição,"",""
38875597000271,Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças,SP,SAO CARLOS
24114986000199,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",PA,SAO MIGUEL DO GUAMA
15430638000130,Comércio varejista de artigos de papelaria,PE,PETROLINA
40817926000199,Administração pública em geral,PE,FERNANDO DE NORONHA
77808764000132,Comércio a varejo de peças e acessórios novos para veículos automotores,PR,CURITIBA
03477249000180,Comércio varejista de lubrificantes,PE,RECIFE
51655074000792,Sem descrição,SP,PENAPOLIS
05854877000163,Sem descrição,"",""
24206617000479,Comércio varejista de combustíveis para veículos automotores,RN,CARNAUBA DOS DANTAS
18665335000518,Comércio varejista de carnes - açougues,BA,SALVADOR
06113974000168,"Comércio varejista de artigos de tapeçaria, cortinas e persianas (Não dispensada *)",RS,PORTO ALEGRE
14280073000199,Comércio varejista de gás liqüefeito de petróleo (GLP),SP,FRANCA
34028316529597,Atividades do Correio Nacional,PB,JOAO PESSOA
04962678000106,"Comércio varejista de artigos de tapeçaria, cortinas e persianas (Não dispensada *)",PA,ITAITUBA
18241128000102,Sem descrição,"",""
06050432000193,Comércio varejista de tintas e materiais para pintura,PA,BELEM
11596442002374,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",PI,FLORIANO
74552068001434,"Lanchonetes, casas de chá, de sucos e similares",DF,BRASILIA
11758378000256,Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,RJ,CAMPOS DOS GOYTACAZES
43274588000184,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),SP,SAO VICENTE
09415886000109,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),RN,NATAL
04890160000104,"Comércio varejista de artigos de tapeçaria, cortinas e persianas (Não dispensada *)",DF,BRASILIA
07013648000222,Comércio varejista de materiais de construção em geral,PA,BELEM
86993037000183,Imunização e controle de pragas urbanas,SC,JOACABA
00534265000170,Comércio atacadista de materiais de construção em geral,BA,BARREIRAS
11334878000180,Comércio varejista especializado de equipamentos e suprimentos de informática,PA,ALMEIRIM
84821198000164,Restaurantes e similares,PR,CANDOI
00168275000139,Comércio varejista de madeira e artefatos (Não dispensada *),MA,BACABAL
08229111000186,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns (Não dispensada *)",RS,ESTRELA
03575388000147,Comércio varejista de combustíveis para veículos automotores,MS,BATAGUASSU
90329269000109,Padaria e confeitaria com predominância de revenda,RS,PORTO ALEGRE
04302583000166,Comércio varejista especializado de equipamentos e suprimentos de informática,MG,ARCOS
05541514000178,Sem descrição,GO,GOIANIA
11994170000155,Comércio a varejo de peças e acessórios novos para veículos automotores,BA,VITORIA DA CONQUISTA
19418302000102,Comércio varejista de ferragens e ferramentas,PB,JOAO PESSOA
08079903000111,Restaurantes e similares,MG,SERITINGA
09123156000134,Sem descrição,RJ,CAMPOS DOS GOYTACAZES
05200023000163,Sem descrição,"",""
22200468000162,Comércio a varejo de peças e acessórios novos para veículos automotores,PE,BELO JARDIM
76735356000135,Comércio varejista de material elétrico,PR,ASSIS CHATEAUBRIAND
39107644000119,Comércio varejista de combustíveis para veículos automotores,RJ,RIO DE JANEIRO
00294035000180,Comércio varejista de materiais de construção não especificados anteriormente,MG,PEDRO LEOPOLDO
14126925000198,Comércio varejista de combustíveis para veículos automotores,BA,OLINDINA
17176978000101,Restaurantes e similares,BA,IRECE
07100167000173,Comércio varejista de combustíveis para veículos automotores,CE,CAMPOS SALES
01754239002678,Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças,PA,BELEM
02077771000102,Comércio varejista de materiais de construção não especificados anteriormente,RJ,RIO DE JANEIRO
09186276000180,Restaurantes e similares (Não dispensada *),MG,POUSO ALEGRE
97522161000187,Restaurantes e similares,MG,BELO HORIZONTE
04116874000160,Comércio varejista de ferragens e ferramentas,SP,JACAREI
18954618000156,Comércio a varejo de peças e acessórios novos para veículos automotores,RJ,RIO DE JANEIRO
13730733000123,Comércio atacadista de materiais de construção em geral,TO,ARAGUAINA
12665684000120,Comércio varejista de material elétrico,PR,UMUARAMA
06039028000380,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",CE,CRATO
13389858000131,Sem descrição,"",""
02088189000141,Hotéis,RS,JAGUARAO
08067561000110,Comércio varejista de bebidas (Não dispensada *),SC,FLORIANOPOLIS
07655395000100,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),MT,NOVA OLIMPIA
01791355000109,Comércio atacadista de produtos alimentícios em geral,BA,ILHEUS
05318881000107,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns (Não dispensada *)",BA,RUY BARBOSA
47508411028670,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",SP,SAO PAULO
11996286000123,Sem descrição,"",""
21218699000130,"Lanchonetes, casas de chá, de sucos e similares",PR,CURITIBA
69330132000188,Restaurantes e similares,SP,SAO PAULO
09456494000198,Fotocópias (Não dispensada *),SC,FLORIANOPOLIS
10474392000184,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",PR,GUARAPUAVA
44622389004927,Sem descrição,SP,ARACATUBA
03640421000175,Comércio varejista de outros produtos não especificados anteriormente,MT,CUIABA
39346861044886,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",MG,JANAUBA
72239403000107,Comércio atacadista de embalagens,CE,FORTALEZA
33970807000106,Comércio a varejo de peças e acessórios novos para veículos automotores,BA,ITABUNA
04730440000236,Comércio varejista de combustíveis para veículos automotores,BA,SALVADOR
17131749000170,Comércio varejista de combustíveis para veículos automotores,MG,UBERLANDIA
03377845000199,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",MS,AMAMBAI
08541711000185,Comércio varejista de materiais de construção não especificados anteriormente (Não dispensada *),TO,PALMAS
05776005000124,Instalação de painéis publicitários (Não dispensada *),DF,BRASILIA
17314329002769,Sem descrição,DF,BRASILIA
10882619000120,Sem descrição,"",""
12223934000171,Limpeza em prédios e em domicílios,RR,BOA VISTA
80976947000171,Comércio a varejo de peças e acessórios novos para veículos automotores,SC,CRICIUMA
01797522000129,Sem descrição,"",""
01470623000190,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores",AP,MACAPA
04277242000188,Comercio varejista de artigos de armarinho,BA,EUNAPOLIS
10015590000180,Serviços de alinhamento e balanceamento de veículos automotores (Não dispensada *),RO,JI-PARANA
79086419000672,Comércio a varejo de peças e acessórios novos para veículos automotores,PR,CURITIBA
03002339010340,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)",AL,MACEIO
09339936000116,Comércio varejista de artigos esportivos,SP,SAO PAULO
05980738000186,Comércio varejista de combustíveis para veículos automotores,CE,SOBRAL
78585957000134,Sem descrição,PR,RIO NEGRO
05093694000172,Comércio varejista de combustíveis para veículos automotores,PR,CASCAVEL
03261316000125,Comércio varejista de material elétrico,PR,CASCAVEL
61084000001507,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",SP,SANTOS
33310186000134,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",TO,PORTO NACIONAL
56473531000156,Comércio varejista de combustíveis para veículos automotores,SP,SUMARE
05302587000107,Padaria e confeitaria com predominância de revenda (Não dispensada *),MT,ARAPUTANGA
13032480000114,Restaurantes e similares,MG,TEOFILO OTONI
14755933000101,Comércio a varejo de pneumáticos e câmaras-de-ar,MS,NOVA ANDRADINA
08399617000303,Comércio varejista de combustíveis para veículos automotores,MT,DIAMANTINO
00451780000196,Comércio varejista especializado de equipamentos e suprimentos de informática,SP,SAO PAULO
14741552000165,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,PA,URUARA
95025185000103,Restaurantes e similares,RS,SANTO ANGELO
09445238000103,Sem descrição,"",""
09435344000106,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios (Não dispensada *)",SP,BAURU
05482086000150,Sem descrição,"",""
05535739000111,Comércio por atacado de peças e acessórios novos para veículos automotores,MA,SAO LUIS
11109829000143,Construção de edifícios,PA,CAMETA
39233424000131,"Comércio varejista de artigos de caça, pesca e camping",RJ,MACAE
10999805000144,Comércio a varejo de peças e acessórios novos para veículos automotores,RJ,VOLTA REDONDA
16986680000102,Aplicação de revestimentos e de resinas em interiores e exteriores,RJ,NITEROI
03347832000177,Testes e análises técnicas,RJ,DUQUE DE CAXIAS
73015497000195,Comércio varejista de artigos do vestuário e acessórios,SP,MARILIA
13594751002683,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,RJ,RIO DE JANEIRO
04162139000192,Comércio varejista de ferragens e ferramentas,MT,PRIMAVERA DO LESTE
01437629000166,Comércio varejista de combustíveis para veículos automotores,SP,MONTE APRAZIVEL
10499654000165,Comércio varejista de combustíveis para veículos automotores,RO,PORTO VELHO
11298457000140,Comércio varejista de tintas e materiais para pintura,PR,GUARAPUAVA
13668699000104,Serviços de manutenção e reparação mecânica de veículos automotores,TO,ALMAS
06918957000106,Comércio varejista de materiais de construção em geral (Não dispensada *),CE,ICO
35593870000104,Comércio varejista de combustíveis para veículos automotores,PE,CARUARU
07331038000196,Comércio varejista de material elétrico (Não dispensada *),RJ,ITAPERUNA
60675931000111,Sem descrição,SP,SAO PAULO
84582592000197,Comércio varejista de artigos de papelaria,RO,ROLIM DE MOURA
10447645000120,"Comercio varejista de artigos de cama, mesa e banho",MA,SAO LUIS
12282603000102,Comércio varejista de carnes - açougues,RJ,RESENDE
02956576000152,Comércio atacadista de Máquinas e equipamentos para uso industrial; partes e peças,SP,PRESIDENTE PRUDENTE
21944149000107,Comércio varejista de materiais de construção em geral,PR,LONDRINA
42409789000189,Impressão de material para outros usos,RJ,RIO DE JANEIRO
00960036000117,Comércio varejista de materiais de construção não especificados anteriormente,SC,CONCORDIA
16891747000117,Comércio varejista de brinquedos e artigos recreativos,RJ,RIO DE JANEIRO
03770053000180,Comércio varejista especializado de equipamentos e suprimentos de informática,RJ,RIO DE JANEIRO
15448996000170,Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças,MS,CAMPO GRANDE
00694788000183,Comércio varejista de calçados,RN,MOSSORO
08603785000107,Comércio a varejo de peças e acessórios novos para veículos automotores (Não dispensada *),RJ,ANGRA DOS REIS
09217066000102,Comércio varejista de vidros (Não dispensada *),SC,XANXERE
12968970000164,Comércio varejista de tecidos,AL,ARAPIRACA
06881482000112,Comércio atacadista de medicamentos e drogas de uso humano (Não dispensada *),PI,TERESINA
01438784001683,Comércio varejista de materiais de construção em geral (Não dispensada *),SP,SAO JOSE DOS CAMPOS
15264428000119,Sem descrição,MT,RONDONOPOLIS
03894787000170,"Comercio varejista de artigos de cama, mesa e banho",DF,BRASILIA
01111775000105,Comércio varejista de materiais de construção em geral,MG,TIMOTEO
13884092000161,Comércio varejista de materiais de construção em geral,TO,PALMAS
01485576000159,Comércio varejista de artigos de papelaria,SP,FRANCA
43283811008134,Comércio atacadista de artigos de escritório e de papelaria,RJ,RIO DE JANEIRO
01637728000191,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",SP,PRESIDENTE PRUDENTE
54843594000121,Comércio varejista de materiais de construção não especificados anteriormente,SP,PIRASSUNUNGA
09151675000106,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns (Não dispensada *)",AL,PENEDO
89480628000145,Comércio varejista de materiais de construção em geral,RS,JAGUARAO
21800326000173,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",RJ,SAO JOAO DE MERITI
07236324000172,Comércio a varejo de pneumáticos e câmaras-de-ar (Não dispensada *),MG,GOVERNADOR VALADARES
61365284004010,Comércio varejista de livros,RJ,RIO DE JANEIRO
12050363000110,Chaveiros,MG,ALMENARA
83566695000109,Restaurantes e similares,SC,PALHOCA
22758530000136,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",RJ,ANGRA DOS REIS
14427137000212,Comércio varejista de artigos do vestuário e acessórios,SC,SAO JOSE
